Customer_ID,Name,Credit_Score_Anterior,Pred_RandomForest,Pred_XGBoost,Pred_LightGBM,Pred_DecisionTree,Pred_KNN,Pred_LogisticRegression,Pred_NaiveBayes
CUS_0x61e4,TheopolisWatersv,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x61ec,Soyoungj,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x61ec,Soyoungj,Standard,Poor,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x61ec,Soyoungj,Standard,Poor,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x61ec,Soyoungj,Standard,Poor,Standard,Poor,Standard,Poor,Poor,Standard
CUS_0x61f5,Bryank,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x61f5,Bryank,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x61f5,Bryank,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x61f5,Bryank,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x61f7,Dailyr,Standard,Good,Good,Good,Standard,Good,Good,Good
CUS_0x61f7,Dailyr,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x61f7,Dailyr,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x61f8,Rothackerr,Standard,Standard,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x61f8,Rothackerr,Standard,Standard,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x61f8,Rothackerr,Standard,Standard,Standard,Poor,Poor,Poor,Poor,Standard
CUS_0x61f8,Rothackerr,Standard,Standard,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x61fb,Paulz,Standard,Good,Good,Standard,Good,Poor,Good,Standard
CUS_0x61fb,Paulz,Standard,Good,Good,Good,Good,Poor,Good,Standard
CUS_0x61fb,Paulz,Standard,Good,Standard,Standard,Good,Standard,Good,Standard
CUS_0x61fb,Paulz,Standard,Good,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x61fd,Leongn,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x61fd,Leongn,Standard,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x61fd,Leongn,Standard,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x61ff,Davidi,Poor,Standard,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x61ff,Davidi,Poor,Good,Good,Good,Good,Standard,Poor,Standard
CUS_0x61ff,Davidi,Poor,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x61ff,Davidi,Poor,Standard,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x6200,Alexeij,Poor,Standard,Poor,Poor,Poor,Standard,Poor,Good
CUS_0x6200,Alexeij,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0x6200,Alexeij,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0x6203,Chalmersd,Standard,Good,Standard,Good,Good,Poor,Good,Standard
CUS_0x6203,Chalmersd,Standard,Standard,Standard,Standard,Standard,Good,Good,Standard
CUS_0x6203,Chalmersd,Standard,Good,Standard,Standard,Standard,Standard,Good,Standard
CUS_0x6207,PadraicHalpinf,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x6207,PadraicHalpinf,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x6207,PadraicHalpinf,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x6207,PadraicHalpinf,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x620b,GuidoNejamkisr,Good,Standard,Standard,Standard,Standard,Good,Poor,Standard
CUS_0x620b,GuidoNejamkisr,Good,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x620b,GuidoNejamkisr,Good,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x620b,GuidoNejamkisr,Good,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x621,Thomasl,Standard,Standard,Standard,Standard,Standard,Good,Poor,Standard
CUS_0x621,Thomasl,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x621,Thomasl,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x621,Thomasl,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x6211,Spicerh,Poor,Standard,Poor,Standard,Good,Standard,Poor,Standard
CUS_0x6211,Spicerh,Poor,Poor,Poor,Standard,Good,Poor,Poor,Standard
CUS_0x6211,Spicerh,Poor,Poor,Poor,Standard,Good,Poor,Poor,Standard
CUS_0x6211,Spicerh,Poor,Poor,Poor,Standard,Good,Poor,Poor,Standard
CUS_0x6213,Selams,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6213,Selams,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6213,Selams,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6213,Selams,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6225,Robertaj,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x6225,Robertaj,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x6225,Robertaj,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x6225,Robertaj,Standard,Good,Good,Good,Standard,Standard,Good,Good
CUS_0x6228,Kellya,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x6228,Kellya,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x6228,Kellya,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x6228,Kellya,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x622c,DinaKyriakidour,Good,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0x622c,DinaKyriakidour,Good,Standard,Standard,Standard,Standard,Good,Good,Standard
CUS_0x622c,DinaKyriakidour,Good,Standard,Standard,Standard,Good,Standard,Good,Standard
CUS_0x622e,Noelp,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x622e,Noelp,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x622e,Noelp,Standard,Good,Good,Good,Good,Poor,Good,Standard
CUS_0x622e,Noelp,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x6235,Alexere,Poor,Standard,Good,Good,Standard,Poor,Good,Standard
CUS_0x6235,Alexere,Poor,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0x6235,Alexere,Poor,Standard,Standard,Standard,Good,Standard,Good,Standard
CUS_0x6235,Alexere,Poor,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x6236,Arunai,Poor,Poor,Poor,Standard,Poor,Standard,Poor,Standard
CUS_0x6236,Arunai,Poor,Poor,Poor,Standard,Poor,Standard,Poor,Standard
CUS_0x6236,Arunai,Poor,Poor,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x6236,Arunai,Poor,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x6237,Suzanner,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0x6237,Suzanner,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0x6237,Suzanner,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Good
CUS_0x6237,Suzanner,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0x6240,RickRothackerm,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6240,RickRothackerm,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6240,RickRothackerm,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6244,Taigad,Poor,Standard,Standard,Standard,Standard,Poor,Good,Good
CUS_0x6244,Taigad,Poor,Standard,Standard,Standard,Poor,Standard,Good,Good
CUS_0x6244,Taigad,Poor,Standard,Standard,Standard,Poor,Poor,Good,Good
CUS_0x6244,Taigad,Poor,Standard,Standard,Standard,Poor,Poor,Good,Good
CUS_0x6247,Costap,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x6247,Costap,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x6247,Costap,Standard,Standard,Standard,Standard,Standard,Good,Poor,Standard
CUS_0x624b,Bernieo,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x624b,Bernieo,Poor,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x624b,Bernieo,Poor,Poor,Poor,Poor,Poor,Good,Poor,Standard
CUS_0x624b,Bernieo,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x624c,Martinner,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x624c,Martinner,Poor,Poor,Standard,Poor,Poor,Poor,Poor,Standard
CUS_0x624c,Martinner,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x624c,Martinner,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x624e,ElinorComlayp,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x624e,ElinorComlayp,Standard,Good,Standard,Good,Good,Standard,Good,Good
CUS_0x624e,ElinorComlayp,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x624e,ElinorComlayp,Standard,Standard,Good,Good,Good,Good,Good,Good
CUS_0x6250,Fontef,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x6250,Fontef,Standard,Standard,Good,Standard,Standard,Standard,Good,Standard
CUS_0x6250,Fontef,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x6256,Peterr,Standard,Poor,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x6256,Peterr,Standard,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x6256,Peterr,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x6256,Peterr,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x6257,Katharinak,Poor,Good,Good,Good,Good,Good,Good,Good
CUS_0x6257,Katharinak,Poor,Good,Good,Good,Good,Good,Good,Good
CUS_0x6257,Katharinak,Poor,Good,Good,Good,Good,Poor,Good,Good
CUS_0x6257,Katharinak,Poor,Good,Good,Good,Good,Poor,Good,Good
CUS_0x625d,EileenHoulihanh,Standard,Standard,Standard,Standard,Poor,Standard,Standard,Good
CUS_0x625d,EileenHoulihanh,Standard,Standard,Standard,Standard,Poor,Standard,Standard,Good
CUS_0x625d,EileenHoulihanh,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x625d,EileenHoulihanh,Standard,Standard,Standard,Standard,Standard,Good,Standard,Good
CUS_0x6263,Nicko,Poor,Good,Good,Good,Good,Poor,Good,Standard
CUS_0x6263,Nicko,Poor,Good,Good,Good,Good,Good,Good,Standard
CUS_0x6263,Nicko,Poor,Good,Good,Good,Good,Poor,Good,Standard
CUS_0x6263,Nicko,Poor,Good,Good,Good,Good,Poor,Good,Standard
CUS_0x626a,Shirouzux,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x626a,Shirouzux,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x626a,Shirouzux,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x626e,NataliaZinetsd,Standard,Good,Standard,Good,Good,Good,Good,Good
CUS_0x626e,NataliaZinetsd,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x626e,NataliaZinetsd,Standard,Good,Standard,Good,Good,Good,Good,Good
CUS_0x6273,JosephineMasond,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x6273,JosephineMasond,Good,Good,Standard,Good,Good,Good,Good,Standard
CUS_0x6273,JosephineMasond,Good,Good,Standard,Good,Good,Good,Good,Standard
CUS_0x6275,Swethag,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x6275,Swethag,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x6275,Swethag,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x6275,Swethag,Good,Good,Good,Good,Good,Good,Good,Standard
CUS_0x6276,Doeringy,Good,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6276,Doeringy,Good,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6276,Doeringy,Good,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x6277,PatrickTemple-Westp,Poor,Standard,Good,Good,Good,Standard,Good,Standard
CUS_0x6277,PatrickTemple-Westp,Poor,Standard,Standard,Standard,Poor,Poor,Standard,Standard
CUS_0x6277,PatrickTemple-Westp,Poor,Standard,Standard,Standard,Good,Standard,Standard,Standard
CUS_0x6277,PatrickTemple-Westp,Poor,Standard,Standard,Standard,Standard,Standard,Standard,Standard
CUS_0x627a,EuanRochau,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x627a,EuanRochau,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x627a,EuanRochau,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x627a,EuanRochau,Good,Good,Good,Good,Good,Good,Good,Good
CUS_0x627b,WakakoSatod,Poor,Poor,Poor,Standard,Poor,Standard,Good,Standard
CUS_0x627b,WakakoSatod,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x627b,WakakoSatod,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x627b,WakakoSatod,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x627e,Forgioner,Standard,Standard,Standard,Standard,Good,Standard,Good,Standard
CUS_0x627e,Forgioner,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x627e,Forgioner,Standard,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x627e,Forgioner,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0x627f,Warreng,Poor,Good,Good,Good,Standard,Good,Good,Good
CUS_0x627f,Warreng,Poor,Good,Standard,Good,Standard,Poor,Good,Good
CUS_0x627f,Warreng,Poor,Good,Standard,Good,Good,Poor,Good,Good
CUS_0x628,Prodhann,Good,Standard,Good,Good,Standard,Good,Good,Good
CUS_0x628,Prodhann,Good,Good,Standard,Good,Standard,Good,Good,Good
CUS_0x628,Prodhann,Good,Standard,Standard,Good,Good,Good,Good,Good
CUS_0x6282,Anjulij,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x6282,Anjulij,Standard,Standard,Standard,Good,Standard,Standard,Good,Good
CUS_0x6282,Anjulij,Standard,Good,Good,Good,Good,Standard,Good,Good
CUS_0x6282,Anjulij,Standard,Standard,Good,Good,Standard,Standard,Good,Good
CUS_0x6287,yk,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x6287,yk,Standard,Standard,Standard,Standard,Standard,Good,Good,Standard
CUS_0x6287,yk,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x6287,yk,Standard,Standard,Standard,Standard,Good,Standard,Good,Standard
CUS_0x628b,AlistairBarrz,Poor,Good,Good,Good,Good,Good,Poor,Standard
CUS_0x628b,AlistairBarrz,Poor,Good,Good,Good,Good,Good,Good,Standard
CUS_0x628b,AlistairBarrz,Poor,Good,Good,Standard,Standard,Good,Good,Standard
CUS_0x628b,AlistairBarrz,Poor,Good,Good,Good,Good,Poor,Good,Standard
CUS_0x628d,Janb,Poor,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x628d,Janb,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x628d,Janb,Poor,Poor,Poor,Poor,Standard,Poor,Poor,Standard
CUS_0x628d,Janb,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x628e,MichaelFlahertyc,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x628e,MichaelFlahertyc,Standard,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x628e,MichaelFlahertyc,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x628e,MichaelFlahertyc,Standard,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x629,Leea,Standard,Poor,Poor,Standard,Poor,Good,Good,Good
CUS_0x629,Leea,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Good
CUS_0x629,Leea,Standard,Poor,Standard,Poor,Poor,Poor,Poor,Good
CUS_0x629,Leea,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Good
CUS_0x6294,DhanyaSkariachanh,Standard,Good,Good,Good,Standard,Standard,Good,Standard
CUS_0x6294,DhanyaSkariachanh,Standard,Good,Good,Good,Standard,Good,Good,Standard
CUS_0x629c,Guptaq,Standard,Standard,Standard,Standard,Standard,Good,Good,Good
CUS_0x629c,Guptaq,Standard,Standard,Standard,Standard,Standard,Good,Good,Good
CUS_0x629c,Guptaq,Standard,Standard,Standard,Standard,Standard,Good,Good,Good
CUS_0x629c,Guptaq,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x62a1,KateHoltonr,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x62a1,KateHoltonr,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x62a4,WoldeKatel,Standard,Standard,Standard,Standard,Standard,Standard,Good,Good
CUS_0x62a4,WoldeKatel,Standard,Standard,Good,Standard,Standard,Standard,Good,Good
CUS_0x62a4,WoldeKatel,Standard,Standard,Good,Standard,Standard,Standard,Good,Good
CUS_0x62a4,WoldeKatel,Standard,Standard,Good,Standard,Standard,Standard,Good,Good
CUS_0x62a6,NickEdwardsq,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x62a6,NickEdwardsq,Standard,Good,Standard,Good,Standard,Good,Good,Good
CUS_0x62ad,Carolen,Poor,Poor,Poor,Poor,Poor,Poor,Good,Standard
CUS_0x62ad,Carolen,Poor,Poor,Poor,Poor,Poor,Poor,Standard,Standard
CUS_0x62ad,Carolen,Poor,Poor,Poor,Poor,Poor,Poor,Good,Standard
CUS_0x62ad,Carolen,Poor,Poor,Poor,Poor,Poor,Poor,Standard,Standard
CUS_0x62b5,Danb,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62b5,Danb,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62b5,Danb,Standard,Good,Standard,Good,Good,Good,Good,Standard
CUS_0x62b5,Danb,Standard,Standard,Standard,Good,Standard,Good,Poor,Standard
CUS_0x62b7,Timz,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x62b7,Timz,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x62b7,Timz,Standard,Good,Good,Good,Good,Standard,Good,Good
CUS_0x62b7,Timz,Standard,Good,Good,Good,Good,Good,Good,Good
CUS_0x62be,AndrewSternu,Good,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62be,AndrewSternu,Good,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62be,AndrewSternu,Good,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62be,AndrewSternu,Good,Standard,Standard,Standard,Standard,Good,Poor,Standard
CUS_0x62c3,CharlieZhuk,Good,Good,Standard,Good,Standard,Standard,Good,Good
CUS_0x62c3,CharlieZhuk,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0x62c3,CharlieZhuk,Good,Good,Standard,Good,Standard,Good,Good,Good
CUS_0x62c3,CharlieZhuk,Good,Good,Standard,Good,Standard,Standard,Good,Good
CUS_0x62c6,B.u,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62c6,B.u,Standard,Good,Good,Good,Standard,Poor,Good,Standard
CUS_0x62c6,B.u,Standard,Good,Standard,Good,Standard,Standard,Good,Standard
CUS_0x62c6,B.u,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62c7,Sophied,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62c7,Sophied,Standard,Standard,Standard,Standard,Good,Standard,Poor,Standard
CUS_0x62c7,Sophied,Standard,Standard,Standard,Standard,Good,Good,Poor,Standard
CUS_0x62c8,Yunj,Poor,Standard,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x62c8,Yunj,Poor,Standard,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x62c8,Yunj,Poor,Standard,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x62c8,Yunj,Poor,Standard,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x62cd,Robertav,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x62cd,Robertav,Standard,Good,Good,Good,Standard,Standard,Good,Standard
CUS_0x62cd,Robertav,Standard,Good,Good,Good,Standard,Standard,Good,Standard
CUS_0x62cd,Robertav,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x62cf,Tomd,Poor,Poor,Poor,Poor,Good,Poor,Poor,Standard
CUS_0x62cf,Tomd,Poor,Poor,Poor,Standard,Poor,Standard,Poor,Standard
CUS_0x62cf,Tomd,Poor,Poor,Poor,Standard,Good,Poor,Poor,Standard
CUS_0x62cf,Tomd,Poor,Poor,Poor,Poor,Good,Poor,Poor,Standard
CUS_0x62d,Danl,Standard,Poor,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x62d,Danl,Standard,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x62d,Danl,Standard,Poor,Standard,Poor,Standard,Poor,Poor,Standard
CUS_0x62d1,Scottj,Good,Good,Standard,Good,Standard,Good,Poor,Standard
CUS_0x62d1,Scottj,Good,Good,Standard,Good,Standard,Good,Good,Standard
CUS_0x62d1,Scottj,Good,Standard,Standard,Good,Standard,Good,Good,Standard
CUS_0x62d1,Scottj,Good,Good,Standard,Good,Standard,Poor,Poor,Standard
CUS_0x62d2,Lauraf,Standard,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x62d2,Lauraf,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x62d2,Lauraf,Standard,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x62d2,Lauraf,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x62d7,Yunw,Standard,Poor,Standard,Poor,Poor,Standard,Poor,Standard
CUS_0x62d7,Yunw,Standard,Poor,Poor,Poor,Poor,Good,Poor,Standard
CUS_0x62d7,Yunw,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x62d7,Yunw,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x62da,Lefterisw,Standard,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x62da,Lefterisw,Standard,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x62da,Lefterisw,Standard,Poor,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62da,Lefterisw,Standard,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x62e4,NigelDaviesy,Good,Good,Standard,Good,Standard,Good,Good,Good
CUS_0x62e4,NigelDaviesy,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0x62e4,NigelDaviesy,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0x62e4,NigelDaviesy,Good,Good,Good,Good,Standard,Good,Good,Good
CUS_0x62e9,Woodallf,Poor,Good,Standard,Standard,Good,Poor,Poor,Standard
CUS_0x62e9,Woodallf,Poor,Good,Standard,Standard,Good,Good,Good,Standard
CUS_0x62e9,Woodallf,Poor,Good,Standard,Standard,Good,Poor,Poor,Standard
CUS_0x62ec,Stevenn,Standard,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x62ec,Stevenn,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62ec,Stevenn,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62ec,Stevenn,Standard,Standard,Standard,Standard,Standard,Standard,Poor,Standard
CUS_0x62f0,Andream,Standard,Standard,Standard,Standard,Standard,Poor,Good,Standard
CUS_0x62f0,Andream,Standard,Standard,Standard,Standard,Standard,Poor,Good,Standard
CUS_0x62f0,Andream,Standard,Standard,Standard,Standard,Standard,Standard,Good,Standard
CUS_0x62f4,Jochelley,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x62f4,Jochelley,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x62f4,Jochelley,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x62f4,Jochelley,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x62f5,Alexein,Good,Good,Good,Good,Standard,Good,Good,Standard
CUS_0x62f5,Alexein,Good,Good,Good,Good,Standard,Good,Good,Standard
CUS_0x62f5,Alexein,Good,Good,Good,Good,Standard,Good,Good,Standard
CUS_0x62f8,Holdend,Poor,Good,Standard,Good,Good,Good,Good,Standard
CUS_0x62f8,Holdend,Poor,Good,Good,Good,Good,Good,Good,Standard
CUS_0x62f8,Holdend,Poor,Good,Good,Good,Standard,Poor,Good,Standard
CUS_0x62f8,Holdend,Poor,Good,Good,Good,Good,Poor,Poor,Standard
CUS_0x6308,RickRothackerm,Standard,Good,Good,Good,Good,Standard,Good,Standard
CUS_0x6308,RickRothackerm,Standard,Good,Good,Good,Good,Poor,Good,Standard
CUS_0x6308,RickRothackerm,Standard,Good,Good,Good,Good,Good,Good,Standard
CUS_0x6312,Selyukhy,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x6312,Selyukhy,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x6312,Selyukhy,Standard,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x6312,Selyukhy,Standard,Poor,Poor,Poor,Poor,Standard,Poor,Standard
CUS_0x6318,TessaWalshg,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x6318,TessaWalshg,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x6318,TessaWalshg,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x6318,TessaWalshg,Poor,Poor,Poor,Standard,Poor,Poor,Poor,Standard
CUS_0x631d,Cableu,Poor,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x631d,Cableu,Poor,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x631d,Cableu,Poor,Poor,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x631d,Cableu,Poor,Poor,Standard,Standard,Poor,Poor,Poor,Standard
CUS_0x631e,NiveditaBhattacharjeed,Poor,Standard,Standard,Standard,Standard,Poor,Poor,Standard
CUS_0x631e,NiveditaBhattacharjeed,Poor,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x631e,NiveditaBhattacharjeed,Poor,Standard,Standard,Standard,Good,Poor,Poor,Standard
CUS_0x631e,NiveditaBhattacharjeed,Poor,Standard,Standard,Standard,Poor,Standard,Poor,Standard
CUS_0x631f,LianaB.i,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x631f,LianaB.i,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x631f,LianaB.i,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x631f,LianaB.i,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
CUS_0x632,JanStrupczewskib,Poor,Poor,Poor,Poor,Standard,Standard,Poor,Standard
CUS_0x632,JanStrupczewskib,Poor,Poor,Poor,Poor,Poor,Poor,Poor,Standard
